iid,1,2,3,4,5,6,7,8,9,10,gv1,gv2,gv3,gv4,gv5,gv6,gv7,gv8,gv9,gv10,egv1,egv2,egv3,egv4,egv5,egv6,egv7,egv8,egv9,egv10
580,0.391981,-1.91891,-1.75066,1.24176,3.26194,-0.818313,-1.48191,-1.05058,1.51925,-1.90873,0.824943,-1.24962,-0.532369,1.71106,2.05288,-0.949222,0.281507,-1.62313,-0.142422,-1.40923,,,,,,,,,,
581,-1.44898,-0.268989,2.18919,-1.40575,-0.0298815,1.94845,-1.91304,-1.20353,2.43805,0.348635,-1.33608,-0.438626,0.917042,-0.37297,0.00805213,0.167086,-0.139981,-1.00606,0.955556,0.321632,,,,,,,,,,
582,1.86677,-2.72424,-0.89854,2.9413,-0.345202,0.121403,-2.96533,0.91456,-2.18904,1.64784,0.454278,-1.02531,0.536765,1.08543,1.15625,0.0452284,-0.41187,-0.544986,-1.40153,0.236172,,,,,,,,,,
583,-1.01696,1.44112,-0.686335,0.480899,0.658208,-1.57696,1.0874,-0.778202,-1.19845,2.63474,0.367565,0.432309,0.797112,0.216982,0.163793,-1.91045,0.744626,-1.2707,-0.299052,0.913472,,,,,,,,,,
584,0.699956,0.343082,-0.815319,0.664707,-1.5335,-0.754553,1.63875,2.27204,-0.0905263,0.909487,0.843247,0.651077,0.577773,0.33687,0.369159,0.465405,0.411269,-0.868914,0.50777,0.726119,,,,,,,,,,
585,-0.0829671,0.622477,-0.0488948,-0.0415994,-0.0296022,-2.06738,0.614359,-0.512889,-2.89378,-4.11575,0.728103,-0.884939,-1.62407,-0.416718,0.592351,-0.962574,1.57942,-0.792472,-0.735119,-1.80315,,,,,,,,,,
586,-0.854318,-1.41115,0.96358,-2.46359,-1.2071,2.23268,0.72573,3.23226,-0.234331,0.799827,0.465471,-0.959556,0.712521,-0.753583,0.174746,-0.491111,0.344508,0.0899535,-0.760332,-0.363956,,,,,,,,,,
587,0.357494,-1.55924,0.00571001,-0.432996,2.44412,-0.962221,-1.16907,-0.278077,-0.760067,0.972884,0.232733,-0.882913,0.747493,0.0179913,1.06012,0.322136,0.643648,-0.841388,-1.73391,1.31288,,,,,,,,,,
588,0.559234,1.13016,0.539325,-0.308877,0.210697,1.80021,-3.34802,1.57307,1.91063,0.897924,-0.139015,-0.908253,1.82245,-0.0613661,0.359683,0.633873,-1.30552,-0.854223,1.27305,1.3109,,,,,,,,,,
589,0.157707,0.772313,-1.06727,1.35892,-0.440309,-0.279078,1.78836,-1.72143,0.292322,-1.09243,-0.447684,-0.646804,0.411684,-1.05219,-0.328959,-0.204008,0.97344,-1.26272,-0.124573,-0.539387,,,,,,,,,,
590,-0.714616,0.0617069,-1.01804,1.94447,1.13485,-0.836565,0.644592,-0.0173881,2.34599,0.435389,-0.350987,-1.16822,-1.09689,0.329256,0.511786,-0.598102,0.359139,-0.634436,0.251807,-0.330789,,,,,,,,,,
591,1.43883,-1.267,0.132026,1.59436,1.60927,1.80435,1.36501,-0.261999,0.639925,1.31315,0.218742,-0.90957,-0.692449,0.219508,1.01925,-0.218163,0.634217,0.297498,1.2077,0.0935115,,,,,,,,,,
592,1.19575,-0.739716,-3.70878,2.91685,-0.0550239,-3.26826,4.11635,-4.7268,-1.44609,-5.37155,0.886474,0.0156339,-3.6131,2.7205,-1.54721,-2.77506,4.32734,-4.54099,-1.21661,-3.92502,,,,,,,,,,
593,-2.05235,0.724667,-3.01492,0.0730342,0.731386,-2.76397,3.14777,0.737435,-0.6338,0.481993,-0.134935,2.33353,-2.41764,1.23675,0.904756,-2.15288,2.60676,1.29856,-1.83327,-0.85125,,,,,,,,,,
594,-0.337519,-1.09618,-0.832946,-0.852166,2.2999,-2.03197,2.95007,2.36845,0.0511062,0.370141,-0.409159,1.10964,-0.987447,-1.2438,1.01414,-1.8613,2.13392,1.66438,0.397281,0.610234,,,,,,,,,,
595,-0.223308,1.88552,-3.06703,-1.90899,0.0910794,-3.11346,-0.482862,3.60895,-0.229594,-2.11305,1.35645,1.5036,-0.320758,-2.28301,0.242394,-2.46652,2.32971,1.93688,-0.123838,0.191428,,,,,,,,,,
596,-1.2889,2.24472,1.6364,-0.217183,1.3807,-0.0793619,0.945522,0.915752,0.259416,-1.73274,1.08962,0.641713,1.24355,-0.815616,1.79727,-0.208187,1.72519,0.629832,-0.929053,0.499475,,,,,,,,,,
597,0.749905,0.591985,-0.613474,1.02368,-0.731891,-2.62419,2.94768,-0.110713,-1.23585,-0.16193,2.50399,-0.0851178,1.20718,-0.00403562,-0.0339252,-1.2363,1.23827,-0.103698,-1.39708,-1.21044,,,,,,,,,,
598,2.80798,-1.1938,3.47436,-2.05199,-3.41914,8.11327,7.95629,10.1666,4.01292,-7.89509,1.92756,-1.45212,4.50031,-1.02972,-2.86887,7.44845,8.36584,8.81073,2.99162,-6.61444,,,,,,,,,,
599,0.117434,-1.8078,1.54548,-0.860026,1.83324,-1.51294,0.0275681,0.191116,-0.243415,-0.661196,-0.0223789,0.538774,2.03012,-0.457626,1.01962,-0.907195,0.538598,0.1175,1.58356,0.689263,,,,,,,,,,
600,-0.545667,1.09227,-0.542846,6.78697,-2.65359,0.460058,3.97177,-2.39987,-1.04661,-6.60142,-2.42563,0.401385,2.30238,7.56452,-3.66933,1.90085,3.26201,0.0895481,-1.97067,-4.30467,,,,,,,,,,
601,0.534198,1.31841,2.72345,-0.808045,-1.62531,-3.60456,2.03719,-2.12339,-1.50351,-0.529304,0.778814,-0.188851,2.21009,-0.573835,-0.268,-1.26848,2.69218,-0.974002,-1.11634,0.180666,,,,,,,,,,
602,0.292316,-0.836797,0.738854,-0.566168,3.2113,-3.36341,1.19095,-1.67097,-2.23448,3.10433,-1.10365,0.607075,0.854152,-1.12197,1.1722,-1.26387,0.832978,-0.799924,-1.36561,-0.754593,,,,,,,,,,
603,-1.49908,-0.672846,2.01209,-0.292775,-0.939153,-3.55617,2.68348,-1.53451,1.52366,-0.26223,-0.744862,-1.39358,1.33818,-0.740259,0.467159,0.309731,-0.193221,0.381683,0.25582,-0.233131,,,,,,,,,,
604,-1.82223,1.82884,1.56335,1.22879,0.120445,-2.11331,1.24475,0.30626,1.53146,-1.10463,-0.232072,0.573111,0.919623,-0.481183,-2.02187,-0.96235,0.0602013,0.780937,0.0400756,-0.688898,,,,,,,,,,
605,0.253016,-1.01683,0.369257,-1.44934,0.0110668,-2.65025,1.73616,-0.374289,-1.62237,-0.0351039,0.775559,0.849639,0.75274,-1.33042,0.171494,-1.67123,2.65102,1.32845,-0.655591,-1.20298,,,,,,,,,,
606,-0.595529,-2.1521,-0.571985,-0.931609,3.00683,0.841262,1.38019,2.16839,-2.26046,2.00495,-1.34904,0.213255,0.794032,-0.420605,0.194645,0.0372074,-0.320611,-0.42926,-1.06801,1.22764,,,,,,,,,,
607,1.64994,-0.213164,0.255125,-0.409089,0.175822,0.136412,2.87718,0.361876,0.208175,3.3079,-0.197699,-0.867585,0.715637,-1.67808,-0.490433,0.85574,1.26767,0.334563,0.111445,1.93469,,,,,,,,,,
608,-1.70637,-0.753981,2.13231,0.485825,0.933537,-0.872917,0.80691,-0.381927,-1.45695,1.13145,-0.247729,-0.0940927,0.293296,0.29309,-0.0357095,0.0675594,0.799615,0.534506,-0.322728,1.33484,,,,,,,,,,
609,-1.22878,0.650499,2.07995,2.94983,-1.61991,-0.109837,0.213355,-0.615296,-1.75021,-3.59496,-0.663378,1.30125,0.00877438,1.20299,0.0570527,-1.51026,0.771378,-0.671162,-0.397177,-0.994123,,,,,,,,,,
610,4.24895,-0.431067,-1.89446,1.85301,-2.10189,-1.8726,0.182365,-0.321959,1.06849,-1.75334,0.336712,0.786883,-1.06081,0.0717564,-1.16436,-0.563266,0.140255,0.749938,-0.407783,-0.475949,,,,,,,,,,
611,0.421298,2.71357,-2.43626,-1.01578,-0.746492,-1.0436,-0.563208,0.116626,-0.0828374,0.971171,-0.0940382,2.29018,-1.16182,0.679281,0.494136,-1.29241,0.502831,-0.451247,0.329089,0.350077,,,,,,,,,,
612,0.659525,2.99064,-0.571403,1.32611,-1.34795,-0.82462,1.02405,1.48632,0.680405,2.17054,0.267767,2.12005,0.462364,0.884025,-1.46626,-0.63453,-0.922742,0.71537,0.0701825,0.774147,,,,,,,,,,
613,-1.45667,-0.107223,-3.19291,-3.62348,-2.37321,-0.431761,1.65012,-1.18919,0.751968,-0.164392,0.609739,0.276287,-1.70063,-2.19326,-1.51507,-2.78316,1.53682,0.852642,-0.887617,0.0781263,,,,,,,,,,
614,-0.404387,-0.826838,-0.748989,-1.02428,-0.0292555,1.56705,0.800083,-0.19089,-0.00988019,-1.86786,-0.326521,-0.879957,-1.05975,-1.35956,0.427669,-0.439429,2.02176,0.534276,0.454313,0.231104,,,,,,,,,,
615,-0.0927759,-1.27051,-0.440486,0.591829,1.04341,-0.777343,-1.38835,0.340081,0.533822,3.1132,-0.710822,-1.1829,-0.22892,2.28147,0.625128,0.558871,-0.954268,0.542958,0.939486,0.739612,,,,,,,,,,
616,0.132819,-1.20723,-0.109373,1.88114,-0.551765,-0.750918,-0.501544,-0.812521,-0.123492,0.514798,-1.03905,-0.758457,-0.717231,1.57842,0.913921,-0.0328667,-0.84212,-0.158599,1.29061,1.03627,,,,,,,,,,
617,2.72918,-6.38799,3.24204,1.09361,-1.29923,2.46828,3.66337,4.9544,-3.33572,-1.90851,2.85346,-4.92011,3.81548,0.718343,-3.5086,1.29018,3.59663,5.37753,-1.35426,-2.24014,,,,,,,,,,
618,-3.09032,-5.99643,8.2519,2.7983,-1.05643,6.41327,4.68483,2.34952,-7.59212,3.20152,-2.73679,-4.31089,6.57614,2.97658,-1.98103,7.05458,4.63977,3.32064,-6.53738,2.46811,,,,,,,,,,
619,3.07707,-9.38748,2.93665,4.24623,-8.86363,2.43606,-4.45391,-2.41744,-8.54861,-8.49961,1.23426,-8.02564,3.57531,4.78523,-9.37987,2.3127,-4.13688,-1.3582,-9.02259,-7.8686,,,,,,,,,,
620,-4.91589,-7.57636,-3.51728,1.98141,-5.40875,4.63731,3.43632,3.11216,0.484593,-4.96128,-2.37175,-7.4231,-2.1503,3.06491,-6.71636,5.22135,1.74289,1.47823,-0.333828,-3.94065,,,,,,,,,,
621,-4.74383,-5.40741,6.88168,3.59251,-9.3812,3.94332,8.81972,-1.91862,-3.01106,2.40205,-2.15946,-6.11698,7.43256,2.5868,-8.63853,5.80736,8.89298,-1.75482,-2.02245,2.63755,,,,,,,,,,
622,1.60305,-4.62667,8.39705,7.6594,-4.1201,10.4491,9.75278,-10.7304,-6.72056,-3.05082,0.828184,-3.35458,7.69804,5.29175,-5.04623,10.0353,11.5355,-11.0674,-7.25608,-2.08579,,,,,,,,,,
623,0.279467,1.09418,-0.662867,-0.110501,3.52082,0.695007,-0.762515,1.34136,-1.45246,-1.40694,-0.527861,-1.59949,-0.209405,0.81291,1.45546,1.3872,-0.254806,-0.205902,-0.199712,-1.38748,,,,,,,,,,
624,0.438441,-0.0573183,0.0385877,-0.368497,0.909166,1.24994,0.74963,1.02333,0.837868,-0.478186,0.791645,0.865221,0.187284,-0.212409,0.719731,0.235237,0.0762665,0.797873,0.933531,1.10166,,,,,,,,,,
625,-6.44743,-7.47911,4.28715,4.35309,-5.47824,-2.81974,-0.238616,1.7294,-0.448752,-7.69727,-6.65362,-4.76662,3.26473,5.11942,-6.38489,-0.0324027,0.875316,3.40508,-1.92932,-7.18155,,,,,,,,,,
626,-1.96668,-1.90374,-1.39012,2.82641,-0.800793,-1.1878,1.59675,-1.72754,0.677636,-1.38061,-1.31438,-0.19021,-0.61714,1.79765,-0.26817,0.371102,0.115405,-0.575934,0.608681,-0.614094,,,,,,,,,,
627,-1.39362,-1.8176,-1.24261,0.923164,-0.691459,0.0813131,0.827447,-2.74781,-0.326163,-0.663546,-0.579317,-1.61587,0.147732,1.4885,-0.737929,-0.643067,1.63326,-0.860376,-0.0129762,-1.447,,,,,,,,,,
628,4.87265,-3.00957,-0.195912,4.29124,-4.6667,-1.29043,-5.51513,3.10173,-2.75752,13.6305,7.45067,-2.7645,-1.38707,4.18281,-4.22046,-4.22323,-3.94259,3.35924,-2.04472,10.2898,,,,,,,,,,
629,-0.192816,-1.1631,2.60197,5.0168,-8.7284,-4.05211,0.134179,2.63089,1.66159,7.09189,0.168984,-1.84217,3.04143,4.98984,-9.41243,-6.8054,0.773526,3.79082,-0.312758,8.42178,,,,,,,,,,
630,-1.59987,0.345881,0.968735,0.772472,-0.611689,2.04509,1.15471,-0.505099,1.12539,-0.846746,-1.14339,-0.624871,1.20068,0.0848911,0.11406,1.26141,0.576581,-1.14395,0.243127,0.694609,,,,,,,,,,
631,-1.35569,2.23746,-2.67971,1.08833,1.96109,1.3275,0.409269,-0.445171,1.53133,-0.798139,0.416982,1.04252,-1.10172,1.16998,1.05645,-0.629687,0.570465,0.330743,0.108667,0.487595,,,,,,,,,,
632,-2.84399,-1.59073,3.14709,5.78626,2.80793,-0.730127,-2.85322,12.5157,-2.93321,-6.43516,-4.06299,-3.23471,1.43889,4.35812,1.32621,-2.16562,-2.50845,12.4117,-1.44708,-5.66763,,,,,,,,,,
633,2.51,-7.6202,-0.687877,-1.38686,-4.40419,3.86398,2.73775,5.81595,-3.3699,-0.622983,1.69193,-6.3094,2.03713,0.251393,-5.26063,3.0722,3.43447,4.74731,-3.86826,-1.95342,,,,,,,,,,
634,-0.0448586,3.06139,3.0272,-4.53794,-4.5505,-2.59979,2.75149,9.56645,-3.11455,-7.06173,0.709823,2.59656,2.03575,-3.57244,-5.43608,-0.754284,2.96764,10.5253,-2.53335,-7.44038,,,,,,,,,,
635,-0.0956118,4.2168,1.15471,-5.51324,-2.4905,-0.447116,6.40386,6.64052,-5.37051,1.44658,1.54576,3.87171,1.79709,-4.78983,-2.04486,1.51949,7.04691,6.12899,-6.14782,1.41075,,,,,,,,,,
636,-1.41167,2.15112,4.20025,-2.23262,5.28111,6.17669,1.24552,-6.38336,-2.52744,-1.67154,-1.56371,0.889537,5.3972,-0.140898,4.16359,5.8423,0.573576,-6.1846,-2.83708,-1.10821,,,,,,,,,,
637,-0.839087,-0.290386,-0.534019,0.733449,-2.11517,0.21901,0.42908,-0.532031,-1.49606,-0.711764,-0.213725,0.740088,0.555204,0.139387,0.655246,0.902094,0.271888,0.035873,0.234043,-0.347111,,,,,,,,,,
638,-1.38318,-1.2078,1.44479,-0.343927,-1.11128,0.190162,0.0398681,-0.548174,-2.30846,0.189205,-1.49201,-0.565704,0.551134,-0.561819,-0.125842,0.31908,-0.899915,-0.563452,-0.523837,1.06524,,,,,,,,,,
639,0.841132,1.74709,-0.632372,1.33218,-0.957704,-2.45446,1.65945,4.58638,0.473423,-2.86462,0.415307,2.16425,-0.579707,-1.26899,-1.17573,-2.52169,1.86369,1.45076,-0.173213,-0.956417,,,,,,,,,,
640,0.641356,-0.0676662,0.0709443,-1.18248,-0.526162,0.634766,-0.425015,1.12695,-2.20296,0.791538,0.398963,0.490123,-0.138315,0.352152,1.64782,-0.0735513,0.761673,0.460695,-0.0195049,0.92746,,,,,,,,,,
641,1.8692,3.70375,-2.62837,0.56223,1.32371,-0.496072,-0.789209,-0.255183,0.535285,-0.082495,0.955989,0.44997,0.262006,-0.0682145,0.957049,-1.13573,0.808996,-0.703245,0.33042,0.565028,,,,,,,,,,
642,0.975882,3.02425,-1.00579,2.92098,2.76524,-0.464394,0.586543,0.18856,-1.56411,0.666846,0.796449,1.90838,-1.01456,2.31812,1.34565,-0.723208,-0.106742,0.877491,-1.65486,-0.184811,,,,,,,,,,
643,1.7341,2.48125,-1.23942,1.15765,2.02017,-0.748457,-2.50354,0.504252,2.21449,2.07459,1.24093,2.49691,-0.0154476,-0.340043,0.886568,-0.259349,-1.04893,0.241437,-0.699829,1.40635,,,,,,,,,,
644,-0.171461,1.17244,2.72786,2.44001,1.67052,-2.89179,1.87848,-2.36256,0.540357,-0.359593,-0.072629,0.152033,0.464624,-0.000240657,1.52282,-1.36169,1.08026,-0.573272,-0.329773,-0.696402,,,,,,,,,,
645,0.246937,0.426871,1.22495,-4.88204,0.441647,-3.51061,2.2716,-0.487041,-0.106954,-2.58776,1.27537,0.973828,-0.352754,-2.30826,0.644702,-1.24813,1.49827,-0.0747849,-0.969584,-1.35495,,,,,,,,,,
646,-1.13617,-0.314588,-0.964581,2.67361,0.229936,-0.348249,1.17927,-0.057455,-1.08347,0.121295,-0.66253,-0.956458,0.24204,0.892861,-0.568812,-0.842862,0.117308,0.434571,-1.27011,0.734852,,,,,,,,,,
647,-0.240405,-0.3391,1.52294,1.54968,-0.479728,-2.46394,-1.73524,0.0322912,-1.16353,1.89846,-1.09055,0.288605,-0.466859,0.920173,-0.435916,-2.06545,0.292886,-0.811085,-1.59968,0.658234,,,,,,,,,,
648,-0.318802,-0.387505,-2.01128,-1.15457,-2.32234,0.1647,-1.1861,4.72585,-1.26969,-0.276889,0.771852,0.0966927,-0.549375,-0.7148,0.256548,0.901843,0.191558,2.48406,-0.915971,0.781442,,,,,,,,,,
649,-0.0611565,-1.32444,-2.97368,-1.64871,1.36469,0.228141,2.03033,-2.25176,-2.47236,1.74211,-0.453527,1.72191,-2.87177,-0.028794,-0.251409,0.0336382,0.399055,-0.308031,-0.387509,0.882152,,,,,,,,,,
650,2.18914,-0.902373,-1.27996,3.11103,-0.760413,0.708223,0.679032,2.37089,0.347247,0.165763,-0.411163,0.616909,-1.61591,1.30221,-0.957981,0.357129,0.901669,0.746776,0.239283,0.667206,,,,,,,,,,
651,-0.594817,-0.951482,3.50478,-0.178896,-0.887128,3.9308,-1.4675,1.34476,1.32082,0.826961,-0.676214,-0.229993,1.49033,-0.938395,0.237594,0.500854,-1.40848,1.14586,1.89403,0.16477,,,,,,,,,,
652,-2.80945,0.836388,1.60603,-0.124984,1.2249,-3.88037,-0.910068,0.100278,3.12568,4.42266,-1.35835,0.0136891,0.858931,0.77485,1.07684,-0.426611,-1.56244,-0.107385,1.62559,0.579277,,,,,,,,,,
653,-0.0664216,-1.68356,1.3474,-3.18133,-2.14042,-1.28565,0.285811,1.9651,-1.76882,3.27861,1.64324,-1.59205,2.01241,-1.40559,-1.9951,-0.303002,1.65027,1.29594,-2.18003,2.09554,,,,,,,,,,
654,1.25874,-0.00192541,1.7115,-2.67835,0.17544,-1.06084,5.65197,2.13841,-1.5763,-0.734726,-0.872706,0.841876,0.935493,-1.72511,0.765418,-1.36401,3.36968,-0.566066,0.444105,-0.421909,,,,,,,,,,
655,-1.59538,0.360476,2.67419,1.77855,0.275919,-0.334571,1.71086,-0.659455,-0.0637025,-0.783781,-0.645096,0.936442,1.14605,0.668994,1.05883,-0.736037,1.88879,1.07738,-0.848116,-0.229205,,,,,,,,,,
656,-0.233963,0.173949,1.65043,1.21905,-2.97353,0.50045,0.533303,0.999224,0.075146,2.09433,-0.363058,1.0776,1.59167,0.485786,-0.423772,1.28782,2.04709,0.503073,0.264306,0.0994266,,,,,,,,,,
657,0.157532,0.344538,-0.395393,2.05292,0.157839,-1.97089,2.39803,0.676,-2.20721,-1.83146,0.0760048,0.386838,0.0420815,2.21091,0.542037,-0.578562,1.71107,0.730872,-0.333451,-0.615751,,,,,,,,,,
658,-0.137771,-0.609238,0.205947,0.645449,2.97271,-2.72913,1.68922,-1.68408,-1.81924,-2.15344,0.263756,-0.143536,0.451449,-0.108187,0.664154,-1.15212,-0.466099,-0.493591,-1.73319,-0.599629,,,,,,,,,,
659,1.19121,-4.47921,1.05123,5.51196,0.964582,-2.56873,6.61383,2.85616,-5.90706,3.50208,0.0182697,-3.44852,2.22065,4.31598,0.177105,-1.44543,6.74933,1.65916,-5.846,4.04023,,,,,,,,,,
660,0.436542,-1.15333,-0.164846,-2.80962,2.67176,-3.39144,1.13052,0.951248,-0.31355,0.231828,2.18165,-0.775096,-0.00146593,-2.08022,-0.318354,-0.288806,-0.40327,1.93778,-1.48845,0.978544,,,,,,,,,,
661,2.97918,-2.9204,-0.729958,-1.94028,-0.603741,-1.58635,0.228154,0.629255,1.85124,1.20091,1.31714,-1.28331,-1.1859,-1.8414,-1.52474,-0.108702,0.291788,-0.570032,-0.374379,1.2635,,,,,,,,,,
662,-1.04464,-2.69661,1.93294,0.305582,1.60405,-2.72824,-2.34437,1.24655,-2.80298,-1.21924,-0.0203941,-0.445581,0.247703,0.906727,0.0710039,-1.20862,-0.287921,0.664478,-0.812322,-1.50826,,,,,,,,,,
663,1.73856,-1.21364,1.49065,3.43369,1.28827,-0.623052,-0.0600041,0.210103,-1.72215,0.810615,1.50923,-0.942201,-0.0227885,1.51167,-0.166745,-1.18561,0.205829,0.123696,0.57476,1.37692,,,,,,,,,,
664,-0.699461,0.893511,0.434354,1.93393,-0.548388,-1.38604,2.12717,0.669741,-1.34054,-0.447946,-1.18329,0.265834,0.426528,-1.24907,-0.57582,-0.781902,0.637331,0.196679,-0.323268,0.543138,,,,,,,,,,
665,0.773049,-0.389901,1.94735,0.427556,-3.26614,0.0966524,1.40625,0.497182,-2.02254,0.279368,0.245463,-0.637542,0.120538,-0.63521,-1.50818,-1.75667,1.01771,-0.134158,-2.31299,-0.0996929,,,,,,,,,,
666,-2.19732,-0.658022,-0.537606,0.980376,-3.94738,0.610018,-3.56694,-1.41858,0.53778,-1.632,-0.714014,-0.791051,-0.139064,-0.330398,-0.404111,0.00445521,-3.22363,-1.52673,-1.36368,-2.12416,,,,,,,,,,
667,-0.764326,-1.43442,1.71201,-1.38158,-0.00119627,-0.758439,-5.30412,-1.84082,-5.03178,-0.55528,0.253337,0.520568,0.167161,-2.39425,-1.18633,1.21206,-2.78751,-0.528812,-3.24627,-1.51115,,,,,,,,,,
668,-2.50379,1.21723,0.721662,-2.98935,2.67768,-1.79258,-1.43875,-4.25723,-1.2237,-0.0606028,-1.94181,1.74445,-0.87656,-4.30395,1.34109,-0.861016,0.267349,-1.8733,-2.08192,1.12797,,,,,,,,,,
669,0.990568,2.04405,-1.3513,2.7732,-0.17163,-2.05704,0.0358499,0.845576,-0.87001,1.61976,-0.634679,-0.0317886,-1.64429,1.84391,-1.88288,0.693169,-0.8596,-0.0707453,-1.36999,2.00395,,,,,,,,,,
670,0.393189,2.15653,0.0929283,-0.448922,-0.380793,-0.303811,2.01057,-3.27844,-1.48,1.72356,0.764003,0.978789,0.323002,-0.20167,0.339507,-0.323001,1.07258,-0.707213,-0.81563,1.10284,,,,,,,,,,
671,-0.762439,0.0324996,2.1598,0.492947,-1.47657,-0.252569,-0.990494,-0.716805,-2.71805,0.651656,-0.650272,-0.721101,1.02928,0.279591,-0.934342,1.59429,-0.514007,-1.12818,-1.2209,1.04355,,,,,,,,,,
672,2.4459,0.183583,-3.41666,-0.95167,-1.03219,2.6515,-3.72159,-3.78614,-4.27715,-0.629672,1.56147,0.159906,-1.11934,0.284699,-1.7562,0.628438,-1.96195,-1.49338,-2.47704,-0.936537,,,,,,,,,,
673,2.0718,3.71413,1.20753,3.99307,-7.13827,-1.31818,-0.672954,4.89976,2.80458,0.0056937,2.69066,2.05624,1.81418,3.27987,-5.81647,-0.967842,0.602636,3.27154,2.8229,-0.450122,,,,,,,,,,
674,-2.90602,-3.58788,1.88298,-0.798531,3.41711,-4.4291,-0.210893,2.58695,-2.02844,-0.183781,-1.97547,-3.1657,1.69411,0.243198,4.98986,-3.99833,-1.01869,2.47744,-2.62379,1.21975,,,,,,,,,,
675,-0.0947154,-0.194269,4.94466,1.34005,0.242295,-1.83646,1.60825,-3.49897,-3.91056,8.96736,-0.771827,-1.67119,3.48925,0.89385,1.45849,-2.75946,3.31011,-2.32374,-3.70448,10.4772,,,,,,,,,,
676,0.234655,0.498768,-2.51003,-1.34398,1.34557,-3.33412,-0.543224,-2.50666,1.36648,-0.231435,0.408536,-0.16289,-1.28695,-0.968686,0.38071,0.189526,-0.135994,-1.16027,-0.784921,-0.952636,,,,,,,,,,
677,0.819037,-0.235159,0.219722,-0.672105,-0.872937,0.0529255,-2.358,1.17101,1.00211,2.80093,0.154008,-1.41334,0.314454,-0.602616,2.03098,1.01046,-0.783298,0.808396,1.09723,2.38265,,,,,,,,,,
678,-1.98119,-3.28661,6.1324,3.02004,1.31728,0.0657333,3.911,1.94626,2.93711,-3.53967,-2.6799,-2.77146,5.55149,2.99536,-0.0484538,1.54212,3.58214,1.50626,5.15776,-1.93939,,,,,,,,,,
679,-5.2727,1.79443,7.26463,7.39895,0.473876,5.46823,3.36333,2.68704,6.77055,1.89135,-3.7422,0.802143,5.63024,6.7924,2.35525,4.54144,3.39301,3.44127,6.04076,2.07756,,,,,,,,,,
680,1.06918,-0.0441858,9.45254,6.17609,-0.951613,1.88074,2.68767,1.62292,-0.00762153,0.925593,1.74749,0.445105,8.01021,4.28654,-2.72098,1.91534,1.2866,3.80984,2.35039,1.36928,,,,,,,,,,
681,1.81795,-0.809561,-1.96286,1.92217,0.760839,2.41558,-0.227564,-0.267306,1.74044,0.119631,0.852661,-0.577152,-0.990532,0.299882,-0.655206,1.16663,-1.66262,1.51347,1.14767,-0.390989,,,,,,,,,,
682,1.3953,-1.62747,6.34785,12.5536,-4.51507,7.9858,5.74364,-2.59084,-6.91571,-2.77353,0.0195426,-0.844194,8.17145,11.2293,-5.70163,7.4032,5.81548,-2.73763,-7.0011,0.28798,,,,,,,,,,
683,0.503058,1.029,6.23558,2.2506,-4.50117,-3.22495,8.33144,2.54437,-4.29372,1.18429,0.628496,-0.602055,6.86134,2.65627,-3.38171,-2.89615,9.31453,1.4886,-3.95832,1.84941,,,,,,,,,,
684,2.91326,8.13173,5.7759,2.14596,-3.13911,-0.738858,5.44857,3.48401,-0.269567,7.80569,2.78154,5.94101,4.91339,4.0328,-2.97829,-1.74006,4.27121,3.289,0.270009,8.96565,,,,,,,,,,
685,-0.591598,-0.139369,1.25557,0.156354,1.16428,-1.97906,-3.43664,-1.00696,-2.55663,1.63369,-0.0486346,0.226585,-1.09346,-0.230999,0.187137,-1.43443,-0.826085,0.276659,0.373981,-0.284399,,,,,,,,,,
686,1.43677,-0.947066,-0.612335,-0.850609,-3.39475,-0.555919,-0.042505,0.12085,0.340177,-1.61203,-0.130009,-0.501361,-1.58768,0.139203,-0.490379,0.295651,0.930613,-0.118796,0.123282,-0.781077,,,,,,,,,,
687,0.592432,-0.857821,-1.4697,1.65437,0.769583,-0.702881,0.823851,1.23174,-1.36849,-1.31681,1.15156,-2.06178,0.29688,1.04988,-1.22849,0.398914,0.167688,1.00185,-1.84272,-1.60652,,,,,,,,,,
688,1.9932,-4.38179,-0.704056,-1.80449,-0.551523,0.373595,-1.54135,-0.753572,0.425065,-1.01365,0.381542,-2.33742,0.107463,1.37545,-0.367379,-1.08968,-0.783916,-0.868627,-0.821741,-1.18293,,,,,,,,,,
689,0.750716,0.0651668,0.314144,-0.842877,0.288266,-2.3771,-0.216655,1.29025,-0.803633,-1.84301,-0.102594,-1.43797,0.606461,-0.485271,-0.236491,-2.18944,-0.862659,1.26922,0.415897,-0.655109,,,,,,,,,,
690,0.891266,2.37607,3.01876,0.15101,0.287653,0.34839,-2.74806,-0.208237,2.08214,2.11789,-1.15717,1.85985,1.79092,0.146028,-0.4095,-0.309315,-2.13888,-0.0329709,0.470474,0.392532,,,,,,,,,,
691,1.06905,1.82949,-0.805524,-1.8337,-0.368901,-0.102625,0.855904,-1.20513,1.25107,0.192636,-1.42649,0.569965,0.620991,-0.717955,0.728346,-1.31715,-0.350293,-0.239137,2.00229,0.297884,,,,,,,,,,
692,0.567684,1.59087,1.983,1.85988,-0.251054,-0.572232,-0.187004,0.627718,0.801809,0.681912,-0.147429,1.57301,1.6256,0.547674,-0.158681,-0.191353,0.602574,-0.580796,-0.0381016,0.485926,,,,,,,,,,
